STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00107689,"RIGBY, ID US",2/8/2012,,,0,0,0,35,17,29
USC00107689,"RIGBY, ID US",2/9/2012,,,0,0,0,33,29,32
USC00107689,"RIGBY, ID US",2/10/2012,,,0.13,1,0,35,27,33
USC00107689,"RIGBY, ID US",2/11/2012,,,0.01,0,0,43,25,39
USC00107689,"RIGBY, ID US",2/12/2012,,,0.09,0,0,39,31,33
USC00107689,"RIGBY, ID US",2/13/2012,,,0,0,0,40,30,36
USC00107689,"RIGBY, ID US",2/14/2012,,,0,0,0,36,26,30
USC00107689,"RIGBY, ID US",2/15/2012,,,0.01,0,0,37,24,34
USC00107689,"RIGBY, ID US",2/16/2012,,,0,0,0,34,18,26
USC00107689,"RIGBY, ID US",2/17/2012,,,0,0,0,38,24,26
USC00107689,"RIGBY, ID US",2/18/2012,,,0,0,0,37,26,33
USC00107689,"RIGBY, ID US",2/19/2012,,,0.27,3,3,33,15,21
USC00107689,"RIGBY, ID US",2/20/2012,,,0.05,1,4,29,11,26
USC00107689,"RIGBY, ID US",2/21/2012,,,0.03,0.3,3,35,26,35
USC00107689,"RIGBY, ID US",2/22/2012,,,0,0,0,45,35,42
USC00107689,"RIGBY, ID US",2/23/2012,,,0,0,0,42,20,34
USC00107689,"RIGBY, ID US",2/24/2012,,,0,0,0,40,19,36
USC00107689,"RIGBY, ID US",2/25/2012,,,0.02,0,0,36,26,30
USC00107689,"RIGBY, ID US",2/26/2012,,,0,0,0,30,19,27
USC00107689,"RIGBY, ID US",2/27/2012,,,0,0,0,36,15,34
USC00107689,"RIGBY, ID US",2/28/2012,,,0.05,1.5,0,36,23,34
USC00107689,"RIGBY, ID US",2/29/2012,,,0.06,1,1,36,23,24
USC00107689,"RIGBY, ID US",3/1/2012,,,0.01,1,1,28,17,24
USC00107689,"RIGBY, ID US",3/2/2012,,,0.04,1,1,29,11,24
USC00107689,"RIGBY, ID US",3/3/2012,,,0,0,0,37,23,36
USC00107689,"RIGBY, ID US",3/4/2012,,,0,0,0,47,26,47
USC00107689,"RIGBY, ID US",3/5/2012,,,0,0,0,55,25,47
USC00107689,"RIGBY, ID US",3/6/2012,,,0.19,2,2,47,25,26
USC00107689,"RIGBY, ID US",3/7/2012,,,0.01,0.5,1,35,8,35
USC00107689,"RIGBY, ID US",3/8/2012,,,0,0,0,40,17,37
USC00107689,"RIGBY, ID US",3/9/2012,,,0,0,0,52,24,48
USC00107689,"RIGBY, ID US",3/10/2012,,,0,0,0,55,26,42
USC00107689,"RIGBY, ID US",3/11/2012,,,0,0,0,56,31,50
USC00107689,"RIGBY, ID US",3/12/2012,,,0,0,0,55,33,54
USC00107689,"RIGBY, ID US",3/13/2012,,,0,0,0,55,40,53
USC00107689,"RIGBY, ID US",3/14/2012,,,0.03,0,0,53,38,49
USC00107689,"RIGBY, ID US",3/15/2012,,,0.01,0,0,56,39,54
USC00107689,"RIGBY, ID US",3/16/2012,,,0.05,0,0,54,43,44
USC00107689,"RIGBY, ID US",3/17/2012,,,0.09,0,0,55,35,35
USC00107689,"RIGBY, ID US",3/18/2012,,,0.23,1,0,40,31,33
USC00107689,"RIGBY, ID US",3/19/2012,,,0.11,1.2,0,37,25,36
USC00107689,"RIGBY, ID US",3/20/2012,,,0,0,0,38,19,38
USC00107689,"RIGBY, ID US",3/21/2012,,,0,0,0,56,33,54
USC00107689,"RIGBY, ID US",3/22/2012,,,0.02,0,0,66,35,62
USC00107689,"RIGBY, ID US",3/23/2012,,,0,0,0,65,42,58
USC00107689,"RIGBY, ID US",3/24/2012,,,0,0,0,68,34,68
USC00107689,"RIGBY, ID US",3/25/2012,,,0,0,0,69,43,66
USC00107689,"RIGBY, ID US",3/26/2012,,,0.12,0,0,66,36,42
USC00107689,"RIGBY, ID US",3/27/2012,,,0,0,0,55,29,51
USC00107689,"RIGBY, ID US",3/28/2012,,,0,0,0,56,39,51
USC00107689,"RIGBY, ID US",3/29/2012,,,0.01,0,0,51,29,44
USC00107689,"RIGBY, ID US",3/30/2012,,,0.05,0,0,51,38,50
USC00107689,"RIGBY, ID US",3/31/2012,,,0,0,0,71,42,69
USC00107689,"RIGBY, ID US",4/1/2012,,,0,0,0,69,34,45
USC00107689,"RIGBY, ID US",4/2/2012,,,0,0,0,50,28,48
USC00107689,"RIGBY, ID US",4/3/2012,,,0,0,0,58,23,57
USC00107689,"RIGBY, ID US",4/4/2012,,,0,0,0,61,36,53
USC00107689,"RIGBY, ID US",4/5/2012,,,0,0,0,53,27,48
USC00107689,"RIGBY, ID US",4/6/2012,,,0.43,4.5,2,48,25,35
USC00107689,"RIGBY, ID US",4/7/2012,,,0,0,0,50,21,49
USC00107689,"RIGBY, ID US",4/8/2012,,,0,0,0,65,29,60
USC00107689,"RIGBY, ID US",4/9/2012,,,0,0,0,70,36,68
USC00107689,"RIGBY, ID US",4/10/2012,,,0,0,0,76,39,73
USC00107689,"RIGBY, ID US",4/11/2012,,,0,0,0,75,45,58
USC00107689,"RIGBY, ID US",4/12/2012,,,0.11,0,0,58,37,50
USC00107689,"RIGBY, ID US",4/13/2012,,,0.01,0,0,53,32,51
USC00107689,"RIGBY, ID US",4/14/2012,,,0,0,0,61,27,55
USC00107689,"RIGBY, ID US",4/15/2012,,,0,0,0,55,30,51
USC00107689,"RIGBY, ID US",4/16/2012,,,0,0,0,57,24,52
USC00107689,"RIGBY, ID US",4/17/2012,,,0,0,0,59,39,56
USC00107689,"RIGBY, ID US",4/18/2012,,,0,0,0,57,44,56
USC00107689,"RIGBY, ID US",4/19/2012,,,0,0,0,57,37,56
USC00107689,"RIGBY, ID US",4/20/2012,,,0,0,0,69,44,68
USC00107689,"RIGBY, ID US",4/21/2012,,,0,0,0,75,41,62
USC00107689,"RIGBY, ID US",4/22/2012,,,0,0,0,81,38,79
USC00107689,"RIGBY, ID US",4/23/2012,,,0,0,0,85,51,81
USC00107689,"RIGBY, ID US",4/24/2012,,,0,0,0,81,50,66
USC00107689,"RIGBY, ID US",4/25/2012,,,0,0,0,75,44,71
USC00107689,"RIGBY, ID US",4/26/2012,,,0,0,0,71,56,59
USC00107689,"RIGBY, ID US",4/27/2012,,,0.14,1.2,0,59,31,40
USC00107689,"RIGBY, ID US",4/28/2012,,,0,0,0,48,29,48
USC00107689,"RIGBY, ID US",4/29/2012,,,0,0,0,56,38,54
USC00107689,"RIGBY, ID US",4/30/2012,,,0,0,0,60,38,56
USC00107689,"RIGBY, ID US",5/1/2012,,,0,0,0,56,42,55
USC00107689,"RIGBY, ID US",5/2/2012,,,0,0,0,55,39,54
USC00107689,"RIGBY, ID US",5/3/2012,,,0,0,0,65,43,56
USC00107689,"RIGBY, ID US",5/4/2012,,,0,0,0,63,41,63
USC00107689,"RIGBY, ID US",5/5/2012,,,0.03,0,0,63,34,51
USC00107689,"RIGBY, ID US",5/6/2012,,,0,0,0,55,25,47
USC00107689,"RIGBY, ID US",5/7/2012,,,0,0,0,65,28,63
USC00107689,"RIGBY, ID US",5/8/2012,,,0,0,0,71,35,70
USC00107689,"RIGBY, ID US",5/9/2012,,,0,0,0,78,44,76
USC00107689,"RIGBY, ID US",5/10/2012,,,0,0,0,76,42,59
USC00107689,"RIGBY, ID US",5/11/2012,,,0,0,0,62,32,60
USC00107689,"RIGBY, ID US",5/12/2012,,,0,0,0,68,35,66
USC00107689,"RIGBY, ID US",5/13/2012,,,0,0,0,73,38,71
USC00107689,"RIGBY, ID US",5/14/2012,,,0,0,0,80,44,78
USC00107689,"RIGBY, ID US",5/15/2012,,,0,0,0,86,45,83
USC00107689,"RIGBY, ID US",5/16/2012,,,0,0,0,83,47,80
USC00107689,"RIGBY, ID US",5/17/2012,,,0,0,0,80,48,71
USC00107689,"RIGBY, ID US",5/18/2012,,,0,0,0,71,45,56
USC00107689,"RIGBY, ID US",5/19/2012,,,0,0,0,66,41,64
USC00107689,"RIGBY, ID US",5/20/2012,,,0,0,0,70,41,63
USC00107689,"RIGBY, ID US",5/21/2012,,,0,0,0,83,48,82
USC00107689,"RIGBY, ID US",5/22/2012,,,0,0,0,,56,65
USC00107689,"RIGBY, ID US",5/23/2012,,,0.01,0,0,65,42,50
USC00107689,"RIGBY, ID US",5/24/2012,,,0.13,0,0,54,31,50
USC00107689,"RIGBY, ID US",5/25/2012,,,0.05,0,0,60,38,52
USC00107689,"RIGBY, ID US",5/26/2012,,,0.61,0,0,54,39,40
USC00107689,"RIGBY, ID US",5/27/2012,,,0.43,0,0,47,35,46
USC00107689,"RIGBY, ID US",5/28/2012,,,0.01,0,0,63,38,60
USC00107689,"RIGBY, ID US",5/29/2012,,,0,0,0,73,42,72
USC00107689,"RIGBY, ID US",5/30/2012,,,0,0,0,72,49,63
USC00107689,"RIGBY, ID US",5/31/2012,,,0,0,0,70,43,70
USC00107689,"RIGBY, ID US",6/1/2012,,,0,0,0,78,50,78
USC00107689,"RIGBY, ID US",6/2/2012,,,0,0,0,82,51,81
USC00107689,"RIGBY, ID US",6/3/2012,,,0,0,0,81,54,68
USC00107689,"RIGBY, ID US",6/4/2012,,,0,0,0,91,57,86
USC00107689,"RIGBY, ID US",6/5/2012,,,0.01,0,0,86,44,45
USC00107689,"RIGBY, ID US",6/6/2012,,,0.04,0,0,56,38,54
USC00107689,"RIGBY, ID US",6/7/2012,,,0,0,0,67,36,56
USC00107689,"RIGBY, ID US",6/8/2012,,,0,0,0,69,44,
USC00107689,"RIGBY, ID US",6/9/2012,,,0,0,0,56,45,
USC00107689,"RIGBY, ID US",6/10/2012,,,0.09,0,0,57,36,48
USC00107689,"RIGBY, ID US",6/11/2012,,,0,0,0,68,36,66
USC00107689,"RIGBY, ID US",6/12/2012,,,0,0,0,77,46,76
USC00107689,"RIGBY, ID US",6/13/2012,,,0,0,0,76,51,73
USC00107689,"RIGBY, ID US",6/14/2012,,,0,0,0,73,44,72
USC00107689,"RIGBY, ID US",6/15/2012,,,0,0,0,73,45,71
USC00107689,"RIGBY, ID US",6/16/2012,,,0,0,0,78,44,72
USC00107689,"RIGBY, ID US",6/17/2012,,,0,0,0,84,53,84
USC00107689,"RIGBY, ID US",6/18/2012,,,0,0,0,84,56,71
USC00107689,"RIGBY, ID US",6/19/2012,,,0,0,0,71,41,62
USC00107689,"RIGBY, ID US",6/20/2012,,,0,0,0,66,37,65
USC00107689,"RIGBY, ID US",6/21/2012,,,0,0,0,80,45,79
USC00107689,"RIGBY, ID US",6/22/2012,,,0,0,0,86,54,85
USC00107689,"RIGBY, ID US",6/23/2012,,,0,0,0,85,56,75
USC00107689,"RIGBY, ID US",6/24/2012,,,0,0,0,93,59,93
USC00107689,"RIGBY, ID US",6/25/2012,,,0,0,0,93,60,86
USC00107689,"RIGBY, ID US",6/26/2012,,,0,0,0,,60,69
USC00107689,"RIGBY, ID US",6/27/2012,,,0,0,0,76,41,76
USC00107689,"RIGBY, ID US",6/28/2012,,,0,0,0,88,50,87
USC00107689,"RIGBY, ID US",6/29/2012,,,0,0,0,87,54,86
USC00107689,"RIGBY, ID US",6/30/2012,,,0,0,0,89,48,83
USC00107689,"RIGBY, ID US",7/1/2012,,,0,0,0,85,58,85
USC00107689,"RIGBY, ID US",7/2/2012,,,0,0,0,86,52,85
USC00107689,"RIGBY, ID US",7/3/2012,,,0,0,0,85,60,84
USC00107689,"RIGBY, ID US",7/4/2012,,,0,0,0,84,52,83
USC00107689,"RIGBY, ID US",7/5/2012,,,0.1,0,0,83,57,60
USC00107689,"RIGBY, ID US",7/6/2012,,,0,0,0,82,50,82
USC00107689,"RIGBY, ID US",7/7/2012,,,0,0,0,86,57,70
USC00107689,"RIGBY, ID US",7/8/2012,,,0,0,0,88,58,74
USC00107689,"RIGBY, ID US",7/9/2012,,,0,0,0,91,54,90
USC00107689,"RIGBY, ID US",7/10/2012,,,0,0,0,93,58,78
USC00107689,"RIGBY, ID US",7/11/2012,,,0,0,0,88,58,87
USC00107689,"RIGBY, ID US",7/12/2012,,,0,0,0,92,52,91
USC00107689,"RIGBY, ID US",7/13/2012,,,0,0,0,91,65,78
USC00107689,"RIGBY, ID US",7/14/2012,,,0.2,0,0,79,60,63
USC00107689,"RIGBY, ID US",7/15/2012,,,0.21,0,0,81,57,80
USC00107689,"RIGBY, ID US",7/16/2012,,,0.16,0,0,80,60,70
USC00107689,"RIGBY, ID US",7/17/2012,,,0.02,0,0,83,53,81
USC00107689,"RIGBY, ID US",7/18/2012,,,0,0,0,87,57,86
USC00107689,"RIGBY, ID US",7/19/2012,,,0,0,0,89,56,87
USC00107689,"RIGBY, ID US",7/20/2012,,,0.01,0,0,90,65,88
USC00107689,"RIGBY, ID US",7/21/2012,,,0,0,0,90,63,80
USC00107689,"RIGBY, ID US",7/22/2012,,,0.01,0,0,85,62,79
USC00107689,"RIGBY, ID US",7/23/2012,,,0,0,0,89,58,87
USC00107689,"RIGBY, ID US",7/24/2012,,,0.01,0,0,87,62,79
USC00107689,"RIGBY, ID US",7/25/2012,,,0,0,0,85,55,81
USC00107689,"RIGBY, ID US",7/26/2012,,,0,0,0,92,52,91
USC00107689,"RIGBY, ID US",7/27/2012,,,0,0,0,92,68,91
USC00107689,"RIGBY, ID US",7/28/2012,,,0,0,0,91,55,74
USC00107689,"RIGBY, ID US",7/29/2012,,,0,0,0,91,58,90
USC00107689,"RIGBY, ID US",7/30/2012,,,0,0,0,94,58,93
USC00107689,"RIGBY, ID US",7/31/2012,,,0,0,0,93,57,91
USC00107689,"RIGBY, ID US",8/1/2012,,,0,0,0,91,60,89
USC00107689,"RIGBY, ID US",8/2/2012,,,0,0,0,89,52,85
USC00107689,"RIGBY, ID US",8/3/2012,,,0,0,0,85,52,79
USC00107689,"RIGBY, ID US",8/4/2012,,,0,0,0,83,49,68
USC00107689,"RIGBY, ID US",8/5/2012,,,0,0,0,93,50,91
USC00107689,"RIGBY, ID US",8/6/2012,,,0,0,0,91,62,86
USC00107689,"RIGBY, ID US",8/7/2012,,,0,0,0,92,55,89
USC00107689,"RIGBY, ID US",8/8/2012,,,0,0,0,94,60,93
USC00107689,"RIGBY, ID US",8/9/2012,,,0,0,0,93,59,90
USC00107689,"RIGBY, ID US",8/10/2012,,,0,0,0,90,61,75
USC00107689,"RIGBY, ID US",8/11/2012,,,0,0,0,84,55,84
USC00107689,"RIGBY, ID US",8/12/2012,,,0,0,0,89,57,89
USC00107689,"RIGBY, ID US",8/13/2012,,,0,0,0,90,57,88
USC00107689,"RIGBY, ID US",8/14/2012,,,0,0,0,89,53,88
USC00107689,"RIGBY, ID US",8/15/2012,,,0,0,0,88,54,71
USC00107689,"RIGBY, ID US",8/16/2012,,,0,0,0,86,51,85
USC00107689,"RIGBY, ID US",8/17/2012,,,0,0,0,86,53,85
USC00107689,"RIGBY, ID US",8/18/2012,,,0,0,0,88,53,75
USC00107689,"RIGBY, ID US",8/19/2012,,,0,0,0,77,54,77
USC00107689,"RIGBY, ID US",8/20/2012,,,0,0,0,83,60,81
USC00107689,"RIGBY, ID US",8/21/2012,,,0,0,0,86,55,74
USC00107689,"RIGBY, ID US",8/22/2012,,,0,0,0,85,54,83
USC00107689,"RIGBY, ID US",8/23/2012,,,0,0,0,85,54,85
USC00107689,"RIGBY, ID US",8/24/2012,,,0,0,0,85,58,79
USC00107689,"RIGBY, ID US",8/25/2012,,,0,0,0,80,44,66
USC00107689,"RIGBY, ID US",8/26/2012,,,0,0,0,88,57,83
USC00107689,"RIGBY, ID US",8/27/2012,,,0.05,0,0,89,56,87
USC00107689,"RIGBY, ID US",8/28/2012,,,0,0,0,91,59,72
USC00107689,"RIGBY, ID US",8/29/2012,,,0,0,0,83,58,81
USC00107689,"RIGBY, ID US",8/30/2012,,,0,0,0,84,48,84
USC00107689,"RIGBY, ID US",8/31/2012,,,0,0,0,84,52,77
USC00107689,"RIGBY, ID US",9/1/2012,,,0.42,0,0,77,52,55
USC00107689,"RIGBY, ID US",9/2/2012,,,0,0,0,76,46,75
USC00107689,"RIGBY, ID US",9/3/2012,,,0,0,0,80,47,79
USC00107689,"RIGBY, ID US",9/4/2012,,,0,0,0,82,47,81
USC00107689,"RIGBY, ID US",9/5/2012,,,0,0,0,81,46,80
USC00107689,"RIGBY, ID US",9/6/2012,,,0,0,0,80,50,64
USC00107689,"RIGBY, ID US",9/7/2012,,,0,0,0,76,43,74
USC00107689,"RIGBY, ID US",9/8/2012,,,0,0,0,81,44,58
USC00107689,"RIGBY, ID US",9/9/2012,,,0,0,0,83,45,80
USC00107689,"RIGBY, ID US",9/10/2012,,,0,0,0,80,55,77
USC00107689,"RIGBY, ID US",9/11/2012,,,0,0,0,77,45,70
USC00107689,"RIGBY, ID US",9/12/2012,,,0,0,0,70,37,67
USC00107689,"RIGBY, ID US",9/13/2012,,,0,0,0,76,40,74
USC00107689,"RIGBY, ID US",9/14/2012,,,0,0,0,81,45,79
USC00107689,"RIGBY, ID US",9/15/2012,,,0,0,0,83,50,81
USC00107689,"RIGBY, ID US",9/16/2012,,,0,0,0,78,45,77
USC00107689,"RIGBY, ID US",9/17/2012,,,0,0,0,72,40,62
USC00107689,"RIGBY, ID US",9/18/2012,,,0,0,0,75,44,74
USC00107689,"RIGBY, ID US",9/19/2012,,,0,0,0,74,45,73
USC00107689,"RIGBY, ID US",9/20/2012,,,0,0,0,75,42,74
USC00107689,"RIGBY, ID US",9/21/2012,,,0,0,0,78,44,76
USC00107689,"RIGBY, ID US",9/22/2012,,,0,0,0,82,46,81
USC00107689,"RIGBY, ID US",9/23/2012,,,0,0,0,81,50,73
USC00107689,"RIGBY, ID US",9/24/2012,,,0.06,0,0,73,50,55
USC00107689,"RIGBY, ID US",9/25/2012,,,0,0,0,68,49,63
USC00107689,"RIGBY, ID US",9/26/2012,,,0.01,0,0,71,46,68
USC00107689,"RIGBY, ID US",9/27/2012,,,0,0,0,75,47,73
USC00107689,"RIGBY, ID US",9/28/2012,,,0,0,0,76,48,73
USC00107689,"RIGBY, ID US",9/29/2012,,,0,0,0,75,45,70
USC00107689,"RIGBY, ID US",9/30/2012,,,0,0,0,75,44,74
USC00107689,"RIGBY, ID US",10/1/2012,,,0,0,0,74,41,72
USC00107689,"RIGBY, ID US",10/2/2012,,,0,0,0,76,42,76
USC00107689,"RIGBY, ID US",10/3/2012,,,0,0,0,76,44,52
USC00107689,"RIGBY, ID US",10/4/2012,,,0,0,0,57,26,54
USC00107689,"RIGBY, ID US",10/5/2012,,,0,0,0,54,26,50
USC00107689,"RIGBY, ID US",10/6/2012,,,0,0,0,51,23,50
USC00107689,"RIGBY, ID US",10/7/2012,,,0,0,0,57,25,48
USC00107689,"RIGBY, ID US",10/8/2012,,,0,0,0,64,29,62
USC00107689,"RIGBY, ID US",10/9/2012,,,0,0,0,63,31,61
USC00107689,"RIGBY, ID US",10/10/2012,,,0,0,0,69,37,64
USC00107689,"RIGBY, ID US",10/11/2012,,,0,0,0,72,39,70
USC00107689,"RIGBY, ID US",10/12/2012,,,0,0,0,74,39,71
USC00107689,"RIGBY, ID US",10/13/2012,,,0,0,0,71,43,54
USC00107689,"RIGBY, ID US",10/14/2012,,,0,0,0,64,36,63
USC00107689,"RIGBY, ID US",10/15/2012,,,0,0,0,67,44,64
USC00107689,"RIGBY, ID US",10/16/2012,,,0.2,0,0,64,49,60
USC00107689,"RIGBY, ID US",10/17/2012,,,0,0,0,60,30,48
USC00107689,"RIGBY, ID US",10/18/2012,,,0,0,0,55,26,42
USC00107689,"RIGBY, ID US",10/19/2012,,,0,0,0,55,31,48
USC00107689,"RIGBY, ID US",10/20/2012,,,0,0,0,57,46,56
USC00107689,"RIGBY, ID US",10/21/2012,,,0,0,0,56,41,47
USC00107689,"RIGBY, ID US",10/22/2012,,,0.34,0,0,47,39,41
USC00107689,"RIGBY, ID US",10/23/2012,,,0.04,0,0,44,32,39
USC00107689,"RIGBY, ID US",10/24/2012,,,0,0,0,43,21,39
USC00107689,"RIGBY, ID US",10/25/2012,,,0.38,5,2,39,28,34
USC00107689,"RIGBY, ID US",10/26/2012,,,0,0,0,36,25,33
USC00107689,"RIGBY, ID US",10/27/2012,,,0.17,2.5,3,35,24,34
USC00107689,"RIGBY, ID US",10/28/2012,,,0,0,1,46,33,45
USC00107689,"RIGBY, ID US",10/29/2012,,,0.02,0,0,64,36,62
USC00107689,"RIGBY, ID US",10/30/2012,,,0,0,0,64,39,62
USC00107689,"RIGBY, ID US",10/31/2012,,,0,0,0,64,40,63
USC00107689,"RIGBY, ID US",11/1/2012,,,0,0,0,63,41,49
USC00107689,"RIGBY, ID US",11/2/2012,,,0,0,0,54,28,52
USC00107689,"RIGBY, ID US",11/3/2012,,,0,0,0,56,33,53
USC00107689,"RIGBY, ID US",11/4/2012,,,0,0,0,58,37,50
USC00107689,"RIGBY, ID US",11/5/2012,,,0,0,0,57,32,53
USC00107689,"RIGBY, ID US",11/6/2012,,,0,0,0,61,34,55
USC00107689,"RIGBY, ID US",11/7/2012,,,0,0,0,64,31,59
USC00107689,"RIGBY, ID US",11/8/2012,,,0,0,0,59,39,46
USC00107689,"RIGBY, ID US",11/9/2012,,,0.14,1,0,46,31,32
USC00107689,"RIGBY, ID US",11/10/2012,,,0,0,0,32,23,24
USC00107689,"RIGBY, ID US",11/11/2012,,,0,0,0,26,13,25
USC00107689,"RIGBY, ID US",11/12/2012,,,0,0,0,34,16,31
USC00107689,"RIGBY, ID US",11/13/2012,,,0.01,0,0,34,27,30
USC00107689,"RIGBY, ID US",11/14/2012,,,0.17,1.5,0,33,28,32
USC00107689,"RIGBY, ID US",11/15/2012,,,0.01,0,0,39,29,33
USC00107689,"RIGBY, ID US",11/16/2012,,,0,0,0,44,27,39
USC00107689,"RIGBY, ID US",11/17/2012,,,0,0,0,53,33,46
USC00107689,"RIGBY, ID US",11/18/2012,,,0.22,0,0,46,35,40
USC00107689,"RIGBY, ID US",11/19/2012,,,0,0,0,50,35,45
USC00107689,"RIGBY, ID US",11/20/2012,,,0.01,0,0,48,42,45
USC00107689,"RIGBY, ID US",11/21/2012,,,0,0,0,50,37,43
USC00107689,"RIGBY, ID US",11/22/2012,,,0,0,0,43,27,33
USC00107689,"RIGBY, ID US",11/23/2012,,,0,0,0,41,23,34
USC00107689,"RIGBY, ID US",11/24/2012,,,0,0,0,42,23,35
USC00107689,"RIGBY, ID US",11/25/2012,,,0.48,0,0,37,32,35
USC00107689,"RIGBY, ID US",11/26/2012,,,0.05,0,0,35,18,28
USC00107689,"RIGBY, ID US",11/27/2012,,,0,0,0,42,21,35
USC00107689,"RIGBY, ID US",11/28/2012,,,0,0,0,45,24,35
USC00107689,"RIGBY, ID US",11/29/2012,,,0.02,0,0,46,32,39
USC00107689,"RIGBY, ID US",11/30/2012,,,0.05,0,0,46,35,44
USC00107689,"RIGBY, ID US",12/1/2012,,,0.31,0,0,52,36,44
USC00107689,"RIGBY, ID US",12/2/2012,,,0.28,0,0,49,40,40
USC00107689,"RIGBY, ID US",12/3/2012,,,0,0,0,41,30,35
USC00107689,"RIGBY, ID US",12/4/2012,,,0.02,0,0,40,28,40
USC00107689,"RIGBY, ID US",12/5/2012,,,0.13,0,0,46,39,44
USC00107689,"RIGBY, ID US",12/6/2012,,,0,0,0,44,32,36
USC00107689,"RIGBY, ID US",12/7/2012,,,0,0,0,36,26,31
USC00107689,"RIGBY, ID US",12/8/2012,,,0,0,0,31,22,22
USC00107689,"RIGBY, ID US",12/9/2012,,,0,0,0,26,10,22
USC00107689,"RIGBY, ID US",12/10/2012,,,0,0,0,36,22,32
USC00107689,"RIGBY, ID US",12/11/2012,,,0,0,0,37,24,36
USC00107689,"RIGBY, ID US",12/12/2012,,,0,0,0,39,29,32
USC00107689,"RIGBY, ID US",12/13/2012,,,0,0,0,43,28,32
USC00107689,"RIGBY, ID US",12/14/2012,,,0,0,0,37,31,35
USC00107689,"RIGBY, ID US",12/15/2012,,,0,0,0,35,25,26
USC00107689,"RIGBY, ID US",12/16/2012,,,0,0,0,32,23,27
USC00107689,"RIGBY, ID US",12/17/2012,,,0.04,0.5,0,37,27,33
USC00107689,"RIGBY, ID US",12/18/2012,,,0,0,0,33,17,22
USC00107689,"RIGBY, ID US",12/19/2012,,,0,0,0,22,6,17
USC00107689,"RIGBY, ID US",12/20/2012,,,0,0,0,31,13,24
USC00107689,"RIGBY, ID US",12/21/2012,,,0,0,0,37,8,26
USC00107689,"RIGBY, ID US",12/22/2012,,,0,0,0,36,14,30
USC00107689,"RIGBY, ID US",12/23/2012,,,0,0,0,34,26,32
USC00107689,"RIGBY, ID US",12/24/2012,,,0.09,1,1,32,22,22
USC00107689,"RIGBY, ID US",12/25/2012,,,0.04,0.5,2,25,12,20
USC00107689,"RIGBY, ID US",12/26/2012,,,0.11,1,3,25,19,22
USC00107689,"RIGBY, ID US",12/27/2012,,,0.07,0.5,3,22,17,20
USC00107689,"RIGBY, ID US",12/28/2012,,,0.01,0,3,20,16,17
USC00107689,"RIGBY, ID US",12/29/2012,,,0,0,3,22,7,16
USC00107689,"RIGBY, ID US",12/30/2012,,,0,0,3,25,10,14
USC00107689,"RIGBY, ID US",12/31/2012,,,0.02,1,4,18,4,8
USC00107689,"RIGBY, ID US",1/1/2013,,,0,0,4,17,4,10
USC00107689,"RIGBY, ID US",1/2/2013,,,0,0,4,13,-4,9
USC00107689,"RIGBY, ID US",1/3/2013,,,0,0,4,18,-8,13
USC00107689,"RIGBY, ID US",1/4/2013,,,0,0,4,13,-5,3
USC00107689,"RIGBY, ID US",1/5/2013,,,0,0,3,20,-6,14
USC00107689,"RIGBY, ID US",1/6/2013,,,0,0,3,26,3,15
USC00107689,"RIGBY, ID US",1/7/2013,,,0,0,3,18,0,18
USC00107689,"RIGBY, ID US",1/8/2013,,,0.06,0,3,24,14,24
USC00107689,"RIGBY, ID US",1/9/2013,,,0.04,0.2,2,41,24,32
USC00107689,"RIGBY, ID US",1/10/2013,,,0.17,1,2,37,21,21
USC00107689,"RIGBY, ID US",1/11/2013,,,0.07,1,4,21,8,8
USC00107689,"RIGBY, ID US",1/12/2013,,,0.02,0.2,4,8,-13,3
USC00107689,"RIGBY, ID US",1/13/2013,,,0,0,4,3,-17,-4
USC00107689,"RIGBY, ID US",1/14/2013,,,0,0,4,0,-12,0
USC00107689,"RIGBY, ID US",1/15/2013,,,0.04,0.5,5,9,-1,8
USC00107689,"RIGBY, ID US",1/16/2013,,,0.04,1.5,7,17,5,15
USC00107689,"RIGBY, ID US",1/17/2013,,,0,0,6,17,-4,11
USC00107689,"RIGBY, ID US",1/18/2013,,,0,0,6,21,-9,3
USC00107689,"RIGBY, ID US",1/19/2013,,,0,0,6,21,-7,17
USC00107689,"RIGBY, ID US",1/20/2013,,,0,0,6,25,-4,16
USC00107689,"RIGBY, ID US",1/21/2013,,,0,0,5,23,-5,20
USC00107689,"RIGBY, ID US",1/22/2013,,,0,0,5,24,-5,18
USC00107689,"RIGBY, ID US",1/23/2013,,,0,0,5,32,6,25
USC00107689,"RIGBY, ID US",1/24/2013,,,0,0,4,34,14,33
USC00107689,"RIGBY, ID US",1/25/2013,,,0.04,0.5,4,36,28,33
USC00107689,"RIGBY, ID US",1/26/2013,,,0.05,0,3,41,32,34
USC00107689,"RIGBY, ID US",1/27/2013,,,0.28,3,6,34,26,26
USC00107689,"RIGBY, ID US",1/28/2013,,,0.4,7,10,26,18,18
USC00107689,"RIGBY, ID US",1/29/2013,,,0.01,0.2,10,24,17,19
USC00107689,"RIGBY, ID US",1/30/2013,,,0,0,9,33,19,33
USC00107689,"RIGBY, ID US",1/31/2013,,,0,0,9,34,26,33
USC00107689,"RIGBY, ID US",2/1/2013,,,0.01,0,8,34,26,31
USC00107689,"RIGBY, ID US",2/2/2013,,,0,0,8,33,25,29
