STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/6/2000,,,0,,,41,60,21,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/7/2000,,,0,,,45,65,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/8/2000,,,0,,,45,67,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/9/2000,,,0,,,50,74,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/10/2000,,,0.32,,,48,58,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/11/2000,,,0.03,,,40,45,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/12/2000,,,0.14,,,40,47,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/13/2000,,,0.44,,,42,48,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/14/2000,,,0.03,,,45,50,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/15/2000,,,0,,,45,56,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/16/2000,,,0,,,45,58,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/17/2000,,,0,,,48,63,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/18/2000,,,0,,,49,66,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/19/2000,,,0,,,48,61,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/20/2000,,,0,,,49,65,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/21/2000,,,0.01,,,41,52,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/22/2000,,,0,,,40,52,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/23/2000,,,0,,,43,59,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/24/2000,,,0,,,43,54,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/25/2000,,,0,,,46,56,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/26/2000,,,0,,,45,59,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/27/2000,,,0,,,47,53,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/28/2000,,,0,,,49,56,41,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/29/2000,,,0,,,45,51,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/30/2000,,,0.02,,,41,47,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",10/31/2000,,,0,,,42,51,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/1/2000,,,0.05,,,31,39,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/2/2000,,,0,,,28,39,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/3/2000,,,0,,,30,42,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/4/2000,,,0.07,,,34,48,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/5/2000,,,0,,,31,36,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/6/2000,,,0,,,29,37,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/7/2000,,,0,,,25,35,15,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/8/2000,,,0.01,,,22,30,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/9/2000,,,0,,,23,29,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/10/2000,,,0,,,15,25,5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/11/2000,,,0,,,13,26,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/12/2000,,,0,,,17,25,9,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/13/2000,,,0,,,16,25,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/14/2000,,,0.01,,,17,26,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/15/2000,,,0,,,22,24,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/16/2000,,,0,,,20,22,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/17/2000,,,0,,,14,24,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/18/2000,,,0,,,18,22,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/19/2000,,,0,,,14,24,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/20/2000,,,0,,,15,29,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/21/2000,,,0,,,20,33,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/22/2000,,,0,,,22,36,8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/23/2000,,,0,,,17,30,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/24/2000,,,0.01,,,16,26,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/25/2000,,,0,,,27,32,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/26/2000,,,0.04,,,28,31,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/27/2000,,,0.08,,,31,35,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/28/2000,,,0,,,15,27,2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/29/2000,,,0.01,,,20,35,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",11/30/2000,,,0,,,22,33,10,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/1/2000,,,0,,,17,28,5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/2/2000,,,0,,,15,28,1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/3/2000,,,0,,,14,25,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/4/2000,,,0,,,17,29,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/5/2000,,,0,,,22,31,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/6/2000,,,0,,,17,24,10,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/7/2000,,,0,,,18,29,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/8/2000,,,0,,,18,30,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/9/2000,,,0.01,,,29,35,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/10/2000,,,0.06,,,27,33,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/11/2000,,,0,,,14,21,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/12/2000,,,0,,,13,19,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/13/2000,,,0.01,,,24,28,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/14/2000,,,0,,,30,32,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/15/2000,,,0,,,23,35,10,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/16/2000,,,0,,,10,22,-3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/17/2000,,,0.02,,,24,31,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/18/2000,,,0,,,14,22,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/19/2000,,,0,,,13,22,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/20/2000,,,0,,,5,14,-4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/21/2000,,,0,,,12,27,-4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/22/2000,,,0,,,25,30,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/23/2000,,,0,,,27,31,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/24/2000,,,0.06,,,28,31,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/25/2000,,,0,,,19,25,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/26/2000,,,0,,,0,16,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/27/2000,,,0,,,9,20,-3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/28/2000,,,0,,,12,21,2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/29/2000,,,0,,,8,19,-4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/30/2000,,,0,,,16,28,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/31/2000,,,0,,,12,21,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/1/2001,,,0,,,17,21,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/2/2001,,,0.01,,,8,17,-2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/3/2001,,,0,,,16,27,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/4/2001,,,0,,,16,26,5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/5/2001,,,0,,,15,27,2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/6/2001,,,0,,,11,23,-1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/7/2001,,,0,,,7,19,-5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/8/2001,,,0,,,7,21,-8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/9/2001,,,0,,,16,30,1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/10/2001,,,0,,,20,32,8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/11/2001,,,0,,,21,37,5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/12/2001,,,0.01,,,31,35,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/13/2001,,,0,,,26,27,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/16/2001,,,0,,,7,25,-12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/17/2001,,,0,,,1,11,-10,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/18/2001,,,0,,,10,16,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/19/2001,,,0.05,,,18,24,11,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/20/2001,,,0,,,15,22,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/21/2001,,,0,,,11,21,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/22/2001,,,0,,,16,28,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/23/2001,,,0,,,12,24,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/24/2001,,,0,,,16,31,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/25/2001,,,0.01,,,22,28,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/26/2001,,,0,,,14,27,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/27/2001,,,0,,,9,24,-7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/28/2001,,,0,,,2,9,-5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/29/2001,,,0,,,4,9,-2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/30/2001,,,0,,,-1,12,-13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/31/2001,,,0,,,0,13,5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/1/2001,,,0,,,18,22,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/3/2001,,,0,,,17,27,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/4/2001,,,0,,,27,30,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/5/2001,,,0,,,31,34,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/6/2001,,,0,,,19,28,10,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/7/2001,,,0,,,5,21,-11,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/8/2001,,,0,,,-5,9,-18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/9/2001,,,0,,,0,18,-18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/10/2001,,,0,,,21,30,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/11/2001,,,0,,,16,28,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/12/2001,,,0,,,16,28,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/13/2001,,,0,,,14,27,1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/16/2001,,,0,,,12,33,-9,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/17/2001,,,0,,,18,31,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/18/2001,,,0,,,25,35,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/19/2001,,,0,,,26,34,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/20/2001,,,0,,,33,35,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/21/2001,,,0,,,33,35,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/22/2001,,,0,,,31,37,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/23/2001,,,0,,,29,34,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/24/2001,,,0,,,24,29,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/25/2001,,,0,,,27,32,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/26/2001,,,0,,,18,24,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/27/2001,,,0,,,15,28,2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/28/2001,,,0,,,12,28,-4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/1/2001,,,0,,,12,26,-2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/2/2001,,,0,,,17,32,2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/3/2001,,,0,,,18,29,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/4/2001,,,0,,,20,35,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/5/2001,,,0,,,37,46,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/6/2001,,,0,,,32,45,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/7/2001,,,0,,,31,45,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/8/2001,,,0,,,29,42,15,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/9/2001,,,0.03,,,30,40,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/10/2001,,,0,,,34,42,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/11/2001,,,0,,,31,38,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/12/2001,,,0,,,32,37,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/13/2001,,,0,,,34,42,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/14/2001,,,0,,,31,40,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/15/2001,,,0,,,25,36,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/16/2001,,,0,,,34,42,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/17/2001,,,0,,,32,40,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/18/2001,,,0,,,35,43,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/19/2001,,,0,,,45,55,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/20/2001,,,0,,,48,56,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/21/2001,,,0,,,48,58,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/22/2001,,,0,,,44,59,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/23/2001,,,0,,,44,60,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/24/2001,,,0,,,47,62,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/25/2001,,,0.03,,,45,56,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/26/2001,,,0,,,45,55,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/27/2001,,,0,,,36,46,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/28/2001,,,0.16,,,44,55,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/29/2001,,,0.01,,,43,52,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/30/2001,,,0,,,42,52,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/31/2001,,,0,,,38,51,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/1/2001,,,0,,,45,57,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/2/2001,,,0.1,,,40,47,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/3/2001,,,0,,,35,40,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/4/2001,,,0,,,40,48,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/5/2001,,,0,,,43,54,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/6/2001,,,0,,,44,54,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/7/2001,,,0.02,,,40,46,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/8/2001,,,0,,,35,42,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/9/2001,,,0,,,32,41,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/10/2001,,,0,,,32,44,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/11/2001,,,0,,,39,48,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/12/2001,,,0,,,36,44,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/13/2001,,,0.03,,,34,41,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/14/2001,,,0,,,35,42,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/15/2001,,,0,,,39,55,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/16/2001,,,0,,,46,64,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/17/2001,,,0,,,54,74,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/18/2001,,,0,,,54,71,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/19/2001,,,0,,,49,58,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/20/2001,,,0,,,46,55,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/21/2001,,,0,,,43,54,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/22/2001,,,0,,,43,54,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/23/2001,,,0.03,,,45,57,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/24/2001,,,0,,,48,65,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/25/2001,,,0,,,51,71,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/26/2001,,,0,,,56,77,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/27/2001,,,0,,,59,79,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/28/2001,,,0,,,61,77,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/29/2001,,,0,,,50,60,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/30/2001,,,0,,,55,64,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/1/2001,,,0,,,44,58,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/2/2001,,,0,,,37,52,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/3/2001,,,0,,,46,59,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/4/2001,,,0,,,46,65,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/5/2001,,,0,,,50,70,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/6/2001,,,0,,,41,56,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/7/2001,,,0,,,48,69,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/8/2001,,,0,,,57,78,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/9/2001,,,0,,,61,77,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/10/2001,,,0,,,57,72,41,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/11/2001,,,0,,,55,77,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/12/2001,,,0,,,62,86,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/13/2001,,,0,,,65,83,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/14/2001,,,0,,,65,78,51,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/15/2001,,,0,,,57,62,51,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/16/2001,,,0,,,57,67,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/17/2001,,,0,,,51,67,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/18/2001,,,0.03,,,61,72,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/19/2001,,,0,,,58,72,43,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/20/2001,,,0,,,47,57,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/21/2001,,,0,,,46,64,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/22/2001,,,0,,,55,76,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/23/2001,,,0,,,62,82,41,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/24/2001,,,0,,,66,86,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/25/2001,,,0,,,68,86,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/26/2001,,,0,,,65,81,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/27/2001,,,0.25,,,66,79,52,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/28/2001,,,0.03,,,62,77,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/29/2001,,,0,,,56,67,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/30/2001,,,0,,,53,69,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/31/2001,,,0,,,62,75,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/1/2001,,,0,,,64,84,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/2/2001,,,0,,,63,69,56,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/3/2001,,,0.06,,,50,60,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/4/2001,,,0,,,43,51,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/5/2001,,,0,,,48,61,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/6/2001,,,0,,,55,67,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/7/2001,,,0,,,59,78,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/8/2001,,,0,,,65,85,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/9/2001,,,0,,,65,80,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/10/2001,,,0,,,62,81,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/11/2001,,,0,,,62,73,51,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/12/2001,,,0,,,47,58,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/13/2001,,,0.04,,,39,46,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/14/2001,,,0,,,51,65,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/15/2001,,,0,,,55,70,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/16/2001,,,0,,,59,80,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/17/2001,,,0,,,62,75,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/18/2001,,,0,,,55,66,43,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/19/2001,,,0,,,55,73,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/20/2001,,,0,,,61,80,41,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/21/2001,,,0,,,66,85,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/22/2001,,,0,,,70,91,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/23/2001,,,0,,,70,87,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/24/2001,,,0,,,74,83,64,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/25/2001,,,0,,,65,77,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/26/2001,,,0,,,63,74,51,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/27/2001,,,0,,,69,85,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/28/2001,,,0,,,70,82,57,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/29/2001,,,0,,,69,88,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/30/2001,,,0,,,71,91,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/1/2001,,,0,,,72,91,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/2/2001,,,0,,,71,92,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/3/2001,,,0,,,74,95,52,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/4/2001,,,0,,,74,90,58,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/5/2001,,,0,,,76,88,63,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/6/2001,,,0,,,72,84,59,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/7/2001,,,0,,,68,80,56,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/8/2001,,,0,,,73,85,60,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/9/2001,,,0,,,68,82,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/10/2001,,,0,,,69,80,58,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/11/2001,,,0,,,69,83,55,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/12/2001,,,0,,,70,86,54,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/13/2001,,,0,,,70,90,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/14/2001,,,0,,,69,83,55,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/15/2001,,,0.02,,,67,81,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/16/2001,,,0,,,65,83,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/17/2001,,,0,,,66,77,55,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/18/2001,,,0,,,66,78,54,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/19/2001,,,0,,,68,81,55,
